"env","LON","LAT","YEAR","MM","DD","DOY","YYYYMMDD","T2M","T2M_MAX","T2M_MIN","PRECTOT","WS2M","RH2M","T2MDEW","ALLSKY_SFC_LW_DWN","ALLSKY_SFC_SW_DWN","daysFromStart","DayLength"
"Osimo 2022",13.4961,43.4601,2022,3,17,76,2022-03-17,11.06,12.14,10.28,0.05,2.26,83,8.27,313.05,11.76,22,11.9428413037029
"Osimo 2022",13.4961,43.4601,2022,3,18,77,2022-03-18,11.03,12.04,10.19,0,3.44,80.81,7.85,313.99,7.92,23,11.9927984902393
"Osimo 2022",13.4961,43.4601,2022,3,19,78,2022-03-19,10.65,12.15,9.17,0,4.62,72.38,5.86,300.52,12.91,24,12.0427604347785
"Osimo 2022",13.4961,43.4601,2022,3,20,79,2022-03-20,10.3,12.4,8.8,0.03,2.89,67.88,4.62,270.75,17.35,25,12.0927211716055
"Osimo 2022",13.4961,43.4601,2022,3,21,80,2022-03-21,10.08,11.64,8.91,0,2.69,61,2.83,260.09,18.72,26,12.1426747891925
"Osimo 2022",13.4961,43.4601,2022,3,22,81,2022-03-22,10.45,12.54,8.44,0,3.23,66.75,4.41,264.41,17.62,27,12.1926154158154
"Osimo 2022",13.4961,43.4601,2022,3,23,82,2022-03-23,10.81,13.86,8.19,0,3.77,76.19,6.55,269.45,17.66,28,12.2425372052489
"Osimo 2022",13.4961,43.4601,2022,3,24,83,2022-03-24,11.8,14.73,8.78,0,2.69,65.75,5.55,272.16,18.33,29,12.2924343225409
"Osimo 2022",13.4961,43.4601,2022,3,25,84,2022-03-25,12.65,15.81,9.8,0,2.26,62.38,5.59,280.61,19.38,30,12.3423009298702
"Osimo 2022",13.4961,43.4601,2022,3,26,85,2022-03-26,13.15,16.58,11.35,0,1.27,66.94,6.73,288.16,17.92,31,12.3921311724884
"Osimo 2022",13.4961,43.4601,2022,3,27,86,2022-03-27,12.17,14.05,10.56,0,1.42,89.88,10.49,310.2,13.11,32,12.4419191647489
"Osimo 2022",13.4961,43.4601,2022,3,28,87,2022-03-28,11.59,13.89,9.98,0,1.8,79.88,8.05,308.42,13.93,33,12.4916589762261
"Osimo 2022",13.4961,43.4601,2022,3,29,88,2022-03-29,12.43,16.51,8.91,0.01,2.22,78.38,8.55,304.85,16.51,34,12.5413446179259
"Osimo 2022",13.4961,43.4601,2022,3,30,89,2022-03-30,12.69,14.12,11.72,20.84,2.6,87.62,10.66,338.87,5.33,35,12.5909700285926
"Osimo 2022",13.4961,43.4601,2022,3,31,90,2022-03-31,13.8,16.41,11.83,11.15,2.31,88.62,11.9,357.16,8.98,36,12.640529061115
"Osimo 2022",13.4961,43.4601,2022,4,1,91,2022-04-01,12.36,14.15,10.11,1.7,3.61,80.88,9.14,332.05,7.06,37,12.6900154690357
"Osimo 2022",13.4961,43.4601,2022,4,2,92,2022-04-02,9.9,12.62,7.32,1.16,4.03,65.94,3.64,294.35,16.11,38,12.7394228931704
"Osimo 2022",13.4961,43.4601,2022,4,3,93,2022-04-03,9.19,10.37,7.62,4.39,2.91,68.12,3.51,315.37,13.43,39,12.7887448483419
"Osimo 2022",13.4961,43.4601,2022,4,4,94,2022-04-04,10.48,12.15,9.12,0.5,1.23,63.38,3.79,290.58,19.11,40,12.8379747102367
"Osimo 2022",13.4961,43.4601,2022,4,5,95,2022-04-05,10.88,13.6,8.55,0,1.81,70.94,5.69,272.98,22.21,41,12.8871057023935
"Osimo 2022",13.4961,43.4601,2022,4,6,96,2022-04-06,11.5,14.02,10,3.3,2.73,77.88,7.75,310.15,16.42,42,12.9361308833309
"Osimo 2022",13.4961,43.4601,2022,4,7,97,2022-04-07,12.33,15.95,9.15,1.23,4.14,77.56,8.45,306.94,20.53,43,12.9850431338288
"Osimo 2022",13.4961,43.4601,2022,4,8,98,2022-04-08,14.5,17.88,11.36,0,4.37,77.56,10.58,325,18.35,44,13.0338351443729
"Osimo 2022",13.4961,43.4601,2022,4,9,99,2022-04-09,14,17.55,8.35,1.59,5.11,75.88,9.74,343.8,11.17,45,13.0824994027788
"Osimo 2022",13.4961,43.4601,2022,4,10,100,2022-04-10,10.37,11.85,7.82,0.32,5.1,61.62,3.14,283.2,22.98,46,13.131028182011
"Osimo 2022",13.4961,43.4601,2022,4,11,101,2022-04-11,11.88,14.55,9.28,0,2.94,62.25,4.8,271.03,22.97,47,13.1794135282137
"Osimo 2022",13.4961,43.4601,2022,4,12,102,2022-04-12,12.19,14.63,9.48,0,2.45,73.94,7.59,288.77,22.6,48,13.2276472489754
"Osimo 2022",13.4961,43.4601,2022,4,13,103,2022-04-13,12.93,14.78,10.79,0,1.67,81.5,9.79,307.1,20.53,49,13.2757209018463
"Osimo 2022",13.4961,43.4601,2022,4,14,104,2022-04-14,12.8,14.89,10.8,0,2.27,82.25,9.79,307.15,21.4,50,13.323625783135
"Osimo 2022",13.4961,43.4601,2022,4,15,105,2022-04-15,13.51,15.52,11.64,0,2.2,84.56,10.89,305.89,22.83,51,13.3713529170091
"Osimo 2022",13.4961,43.4601,2022,4,16,106,2022-04-16,14.1,16.65,11.55,0.01,4.74,78.25,10.3,311.7,20.35,52,13.4188930449282
"Osimo 2022",13.4961,43.4601,2022,4,17,107,2022-04-17,11.53,12.63,10.42,0,7.62,62.69,4.64,290.58,21.42,53,13.4662366154408
"Osimo 2022",13.4961,43.4601,2022,4,18,108,2022-04-18,11.36,12.68,9.48,0,4.71,59.56,3.74,271.24,25.13,54,13.5133737743776
"Osimo 2022",13.4961,43.4601,2022,4,19,109,2022-04-19,13.24,16.42,10.12,0,2.77,66.06,6.98,310.05,21.19,55,13.5602943554772
"Osimo 2022",13.4961,43.4601,2022,4,20,110,2022-04-20,12.29,13.76,11.08,0.05,3.61,73.25,7.53,332.47,13.54,56,13.6069878714818
"Osimo 2022",13.4961,43.4601,2022,4,21,111,2022-04-21,13.29,14.47,11.86,10.35,5.88,87.94,11.33,349.23,4.84,57,13.6534435057439
"Osimo 2022",13.4961,43.4601,2022,4,22,112,2022-04-22,14.49,16.86,12.46,7.99,2.97,81,11.15,356.14,13.26,58,13.6996501043871
"Osimo 2022",13.4961,43.4601,2022,4,23,113,2022-04-23,14.19,17.85,11.37,0.09,3.41,80.81,10.86,323.3,24.06,59,13.7455961690659
"Osimo 2022",13.4961,43.4601,2022,4,24,114,2022-04-24,14.83,17.87,12.58,2.56,2.34,75.94,10.49,332.45,20.64,60,13.7912698503735
"Osimo 2022",13.4961,43.4601,2022,4,25,115,2022-04-25,14.34,17.69,11.19,0.75,2.41,79.69,10.8,322.27,20.59,61,13.8366589419472
"Osimo 2022",13.4961,43.4601,2022,4,26,116,2022-04-26,15.39,18.98,12.11,0.05,2.09,76.38,11.1,314.21,24.56,62,13.8817508753237
"Osimo 2022",13.4961,43.4601,2022,4,27,117,2022-04-27,14.62,16.93,12.72,0.01,3.96,78.88,10.98,311.99,24.04,63,13.9265327156004
"Osimo 2022",13.4961,43.4601,2022,4,28,118,2022-04-28,14.68,16.23,12.4,0,3.76,71,9.4,294.01,25.4,64,13.9709911579585
"Osimo 2022",13.4961,43.4601,2022,4,29,119,2022-04-29,15.27,16.9,13.55,0,4.07,73.06,10.4,297.96,25.72,65,14.0151125251063
"Osimo 2022",13.4961,43.4601,2022,4,30,120,2022-04-30,15.19,17.37,12.93,0,2.11,75.69,10.78,299.28,26.31,66,14.0588827657039
"Osimo 2022",13.4961,43.4601,2022,5,1,121,2022-05-01,14.65,16.4,12.61,0.64,2.56,72.69,9.78,345.2,10.95,67,14.102287453831
"Osimo 2022",13.4961,43.4601,2022,5,2,122,2022-05-02,15.47,17.84,13.36,0.65,1.52,77.31,11.45,319.49,23.91,68,14.1453117895592
"Osimo 2022",13.4961,43.4601,2022,5,3,123,2022-05-03,16.22,19.44,13.26,0.98,1.8,76.12,11.76,315.38,24.81,69,14.1879406006939
"Osimo 2022",13.4961,43.4601,2022,5,4,124,2022-05-04,16.2,18.48,14.69,0.52,1.62,76.5,12,331.43,21.12,70,14.2301583457488
"Osimo 2022",13.4961,43.4601,2022,5,5,125,2022-05-05,15.55,17.08,14.35,5.5,2.63,89.31,13.8,352.94,8.59,71,14.2719491182176
"Osimo 2022",13.4961,43.4601,2022,5,6,126,2022-05-06,15.41,16.46,14.27,5.82,5.66,88.88,13.61,360.79,7.55,72,14.3132966522055
"Osimo 2022",13.4961,43.4601,2022,5,7,127,2022-05-07,15.89,17.5,14.51,0.89,3.4,86.38,13.6,367.38,9.8,73,14.3541843294832
"Osimo 2022",13.4961,43.4601,2022,5,8,128,2022-05-08,16.5,18.3,15.11,0.58,1.39,85.81,14.09,355.09,16.18,74,14.394595188025
"Osimo 2022",13.4961,43.4601,2022,5,9,129,2022-05-09,16.99,19.82,14.19,0.04,1.91,80.44,13.48,333.97,25.22,75,14.4345119320889
"Osimo 2022",13.4961,43.4601,2022,5,10,130,2022-05-10,17.65,19.87,15.15,0.01,2.95,77.31,13.6,331.09,25.24,76,14.4739169438945
"Osimo 2022",13.4961,43.4601,2022,5,11,131,2022-05-11,19.26,21.9,16.57,0,1.48,66.69,12.8,335.09,26.91,77,14.512792296952
"Osimo 2022",13.4961,43.4601,2022,5,12,132,2022-05-12,20.4,23.95,17.06,0,2.04,65.12,13.46,337.14,28.03,78,14.5511197710905
"Osimo 2022",13.4961,43.4601,2022,5,13,133,2022-05-13,20.59,23.42,17.33,0,2.09,63.88,13.38,337.32,27.07,79,14.5888808692277
"Osimo 2022",13.4961,43.4601,2022,5,14,134,2022-05-14,20.72,23.58,17.81,0,2.57,64.88,13.82,344.34,27.62,80,14.6260568359205
"Osimo 2022",13.4961,43.4601,2022,5,15,135,2022-05-15,20.78,23.5,18.33,0,2,72,15.49,360.5,25.52,81,14.6626286777262
"Osimo 2022",13.4961,43.4601,2022,5,16,136,2022-05-16,21.23,24.26,18.67,0.05,2.13,73.38,16.19,362.09,25.88,82,14.6985771853981
"Osimo 2022",13.4961,43.4601,2022,5,17,137,2022-05-17,20.89,22.75,18.45,0.25,3.07,75.31,16.36,355.27,26.48,83,14.7338829579317
"Osimo 2022",13.4961,43.4601,2022,5,18,138,2022-05-18,20.51,21.94,19.01,0.03,2.91,72.31,15.3,355.48,20.83,84,14.768526428467
"Osimo 2022",13.4961,43.4601,2022,5,19,139,2022-05-19,19.6,21.51,17.69,0,3.44,62.31,12.01,313.88,30.28,85,14.8024878920434
"Osimo 2022",13.4961,43.4601,2022,5,20,140,2022-05-20,20.82,24.37,16.99,0,1.83,65.88,14.08,348.65,27.98,86,14.8357475351942
"Osimo 2022",13.4961,43.4601,2022,5,21,141,2022-05-21,21.55,25.37,17.93,0,3.05,66.44,14.93,359.66,27.52,87,14.8682854673522
"Osimo 2022",13.4961,43.4601,2022,5,22,142,2022-05-22,22.38,26.42,18.42,0,2.56,69.62,16.37,374.16,26.39,88,14.9000817540315
"Osimo 2022",13.4961,43.4601,2022,5,23,143,2022-05-23,23.38,28.17,19.97,0,2.59,68.44,16.86,375.3,26.9,89,14.9311164517316
"Osimo 2022",13.4961,43.4601,2022,5,24,144,2022-05-24,23.4,26.98,20.87,0,1.99,66.56,16.61,373.68,25.08,90,14.9613696445016
"Osimo 2022",13.4961,43.4601,2022,5,25,145,2022-05-25,21.95,24.73,19.4,0,2.12,77.75,17.71,371.72,26.22,91,14.9908214820842
"Osimo 2022",13.4961,43.4601,2022,5,26,146,2022-05-26,21.9,24.23,20.19,0.9,2.12,77.94,17.73,392.66,18.52,92,15.019452219547
"Osimo 2022",13.4961,43.4601,2022,5,27,147,2022-05-27,21.76,23.26,20.19,0.01,1.76,79.25,17.96,393.06,19.47,93,15.0472422582942
"Osimo 2022",13.4961,43.4601,2022,5,28,148,2022-05-28,22.11,24.4,19.58,2,3.14,78.5,18.13,396.41,18.36,94,15.074172188334
"Osimo 2022",13.4961,43.4601,2022,5,29,149,2022-05-29,19.19,21.47,17.85,1.56,3.8,78.12,15.24,397.09,11.37,95,15.1002228316661
"Osimo 2022",13.4961,43.4601,2022,5,30,150,2022-05-30,20.55,23.5,17.74,2.03,2.91,79.06,16.75,396.66,17.02,96,15.1253752866366
"Osimo 2022",13.4961,43.4601,2022,5,31,151,2022-05-31,21.48,23.92,19.73,0.48,2.38,86.31,19.01,383.43,20.99,97,15.149610973092
"Osimo 2022",13.4961,43.4601,2022,6,1,152,2022-06-01,22.95,26.39,19.49,0,2.1,75.25,18.1,373.77,28.21,98,15.1729116781546
"Osimo 2022",13.4961,43.4601,2022,6,2,153,2022-06-02,23.94,26.89,21.33,0,1.96,69.81,17.93,373.9,27.77,99,15.1952596024235
"Osimo 2022",13.4961,43.4601,2022,6,3,154,2022-06-03,24.73,29.21,21.98,0.46,1.75,72.31,19.05,394.26,23,100,15.2166374063965
"Osimo 2022",13.4961,43.4601,2022,6,4,155,2022-06-04,24.63,28.02,22.29,0,1.86,76.25,19.93,396.26,26,101,15.2370282568953
"Osimo 2022",13.4961,43.4601,2022,6,5,156,2022-06-05,26.87,30.76,23.63,0.03,1.95,60.62,18.18,411.23,12.48,102,15.2564158732687
"Osimo 2022",13.4961,43.4601,2022,6,6,157,2022-06-06,24.5,26.3,22.33,0.02,3.34,72,19.12,380.55,26.78,103,15.2747845731379
"Osimo 2022",13.4961,43.4601,2022,6,7,158,2022-06-07,24.61,28.15,22.04,0.34,2.23,67.06,17.82,378.21,27.63,104,15.2921193174427
"Osimo 2022",13.4961,43.4601,2022,6,8,159,2022-06-08,22.81,24.55,21.38,1.19,3.98,71.75,17.3,372.32,27.98,105,15.3084057545433
"Osimo 2022",13.4961,43.4601,2022,6,9,160,2022-06-09,20.43,21.51,19.88,27.9,5.09,84.44,17.73,390.57,12.7,106,15.3236302631283
"Osimo 2022",13.4961,43.4601,2022,6,10,161,2022-06-10,21.48,22.91,20.17,2.34,7.58,75.62,16.98,386.49,11.92,107,15.337779993681
"Osimo 2022",13.4961,43.4601,2022,6,11,162,2022-06-11,22.46,24.23,20.34,0,4.45,70.19,16.65,357.47,28.38,108,15.3508429082546
"Osimo 2022",13.4961,43.4601,2022,6,12,163,2022-06-12,23.39,25.23,21.27,0,3.37,63.62,16.01,353.97,27.81,109,15.362807818316
"Osimo 2022",13.4961,43.4601,2022,6,13,164,2022-06-13,24.26,26.45,21.76,0,1.54,60.75,16.12,368.62,25.73,110,15.3736644204193
"Osimo 2022",13.4961,43.4601,2022,6,14,165,2022-06-14,24.05,25.84,22.52,0.01,2.55,65.69,17.19,374.31,27.3,111,15.3834033294823
"Osimo 2022",13.4961,43.4601,2022,6,15,166,2022-06-15,24.19,26.45,21.67,0.01,1.67,64.88,17.03,379.64,26.64,112,15.3920161094493
"Osimo 2022",13.4961,43.4601,2022,6,16,167,2022-06-16,24.9,27.93,21.86,0.01,1.55,64.44,17.51,392.22,26.41,113,15.3994953011384
"Osimo 2022",13.4961,43.4601,2022,6,17,168,2022-06-17,24.94,26.92,22.48,0.15,2.52,73.94,19.84,391.77,25.44,114,15.4058344470848
"Osimo 2022",13.4961,43.4601,2022,6,18,169,2022-06-18,24.92,26.55,23.13,0.06,3.51,61.5,16.69,367.18,27.54,115,15.4110281132131
"Osimo 2022",13.4961,43.4601,2022,6,19,170,2022-06-19,24.56,26.87,22.16,0,2.4,67.25,17.75,361.94,27.9,116,15.4150719071883
"Osimo 2022",13.4961,43.4601,2022,6,20,171,2022-06-20,26.65,31.35,22.06,0,2.37,53.81,15.99,372.95,28.24,117,15.4179624933191
"Osimo 2022",13.4961,43.4601,2022,6,21,172,2022-06-21,26.24,30.4,22.33,0.35,3,59.62,17.54,396.33,26.55,118,15.4196976039085
"Osimo 2022",13.4961,43.4601,2022,6,22,173,2022-06-22,26.31,29.94,23.26,0,2.48,61.81,18.21,406.93,21.86,119,15.420276046973
"Osimo 2022",13.4961,43.4601,2022,6,23,174,2022-06-23,26.91,29.01,23.62,0.47,2.37,60.88,18.57,411.06,18.63,120,15.4196977102748
"Osimo 2022",13.4961,43.4601,2022,6,24,175,2022-06-24,27.39,31.49,23.63,0.04,2.61,61.12,18.87,399.52,26.86,121,15.4179635616401
"Osimo 2022",13.4961,43.4601,2022,6,25,176,2022-06-25,26.08,29.15,23.39,0,3.07,63.69,18.49,396.74,24.2,122,15.4150756455589
"Osimo 2022",13.4961,43.4601,2022,6,26,177,2022-06-26,26.99,29.65,24.6,0,2.53,62.75,19.12,401.03,27.96,123,15.4110370760936
"Osimo 2022",13.4961,43.4601,2022,6,27,178,2022-06-27,27.51,29.98,24.43,0,3.61,69.56,21.15,407.45,26.76,124,15.4058520261445
"Osimo 2022",13.4961,43.4601,2022,6,28,179,2022-06-28,27.73,30.49,25.42,0.04,1.96,71.25,21.76,416,18.72,125,15.3995257131482
"Osimo 2022",13.4961,43.4601,2022,6,29,180,2022-06-29,26.79,29.4,24.47,0.02,2.71,69.88,20.72,398.3,27.59,126,15.3920643813107
"Osimo 2022",13.4961,43.4601,2022,6,30,181,2022-06-30,27.03,29.58,24.2,0.02,2.59,65.5,19.82,392.32,28.74,127,15.3834752804966
"Osimo 2022",13.4961,43.4601,2022,7,1,182,2022-07-01,27.74,29.99,25.03,0.01,2.77,66.94,20.9,395.34,27.2,128,15.3737666419219
"Osimo 2022",13.4961,43.4601,2022,7,2,183,2022-07-02,27.83,30.24,24.8,0.01,3.46,66.62,20.96,402.84,27.65,129,15.3629476508153
"Osimo 2022",13.4961,43.4601,2022,7,3,184,2022-07-03,27.83,30.14,25.25,0,3.52,65.75,20.47,395.46,28.82,130,15.3510284162315
"Osimo 2022",13.4961,43.4601,2022,7,4,185,2022-07-04,28.32,30.97,25.41,0,2.88,61.5,20.06,400.04,27.55,131,15.3380199382184
"Osimo 2022",13.4961,43.4601,2022,7,5,186,2022-07-05,27.51,29.76,24.97,0.26,3.5,65.94,20.42,404.02,27.37,132,15.3239340725497
"Osimo 2022",13.4961,43.4601,2022,7,6,187,2022-07-06,27.7,29.73,25.86,0.29,3.15,56.38,17.83,394.34,23.71,133,15.3087834932526
"Osimo 2022",13.4961,43.4601,2022,7,7,188,2022-07-07,27.26,29.48,25.37,0.93,3.6,61.94,19.12,398.68,25.35,134,15.2925816531619
"Osimo 2022",13.4961,43.4601,2022,7,8,189,2022-07-08,24.7,25.58,23.81,0.88,6.96,60.75,16.61,371.3,26.6,135,15.2753427427452
"Osimo 2022",13.4961,43.4601,2022,7,9,190,2022-07-09,23.75,24.81,22.15,0.04,5.28,56.25,14.43,352.6,28.76,136,15.2570816474455
"Osimo 2022",13.4961,43.4601,2022,7,10,191,2022-07-10,24.91,27.06,22.68,0,2.23,48,12.95,365.1,28.72,137,15.2378139037887
"Osimo 2022",13.4961,43.4601,2022,7,11,192,2022-07-11,24.57,25.94,23.48,0,3.7,55.44,14.98,375.39,27.24,138,15.2175556545055
"Osimo 2022",13.4961,43.4601,2022,7,12,193,2022-07-12,24.23,25.87,22.59,1.07,2.9,62.88,16.69,405.05,19.2,139,15.196323602915
"Osimo 2022",13.4961,43.4601,2022,7,13,194,2022-07-13,25.4,27.31,23.12,0,2.63,50.31,13.86,361.04,27.68,140,15.1741349668091
"Osimo 2022",13.4961,43.4601,2022,7,14,195,2022-07-14,26.18,28,24.34,0,1.73,50,14.78,363.32,28.32,141,15.1510074320768
"Osimo 2022",13.4961,43.4601,2022,7,15,196,2022-07-15,27.52,30.5,23.94,0,2.23,54.25,17.32,387.6,28.02,142,15.1269591062934
"Osimo 2022",13.4961,43.4601,2022,7,16,197,2022-07-16,27.77,30.64,25.37,0.07,2.59,60.5,19.37,402.85,27.52,143,15.1020084724939
"Osimo 2022",13.4961,43.4601,2022,7,17,198,2022-07-17,27.75,29.99,25.24,0.39,2.59,67.25,20.88,401.94,25.61,144,15.076174343338
"Osimo 2022",13.4961,43.4601,2022,7,18,199,2022-07-18,27.3,29.52,25.23,0.01,3.06,55.19,17.05,384.81,26.15,145,15.0494758158615
"Osimo 2022",13.4961,43.4601,2022,7,19,200,2022-07-19,27.14,29.61,24.3,0,2.6,54.44,16.19,370.76,28.47,146,15.0219322269959
"Osimo 2022",13.4961,43.4601,2022,7,20,201,2022-07-20,27.55,30.25,24.18,0,1.77,60.31,18.81,367.09,27.42,147,14.9935631100263
"Osimo 2022",13.4961,43.4601,2022,7,21,202,2022-07-21,28.23,30.3,25.66,0,1.55,49.94,16.73,394.36,25.93,148,14.9643881521397
"Osimo 2022",13.4961,43.4601,2022,7,22,203,2022-07-22,29.42,32.01,26.42,0,1.48,48.56,17.21,410.78,24.82,149,14.9344271532044
"Osimo 2022",13.4961,43.4601,2022,7,23,204,2022-07-23,30.26,34.81,27.27,0,1.96,52.62,19.21,422.16,25.64,150,14.9036999859051
"Osimo 2022",13.4961,43.4601,2022,7,24,205,2022-07-24,29.88,32.12,27.66,0,2.76,58.38,20.76,416.02,24.62,151,14.8722265573427
"Osimo 2022",13.4961,43.4601,2022,7,25,206,2022-07-25,29.61,32.18,26.5,0,2.07,61.31,21.17,419.2,25.2,152,14.8400267721951
"Osimo 2022",13.4961,43.4601,2022,7,26,207,2022-07-26,29.81,32.76,27.45,0.79,2.24,60.81,21.27,417.06,23.93,153,14.8071204975171
"Osimo 2022",13.4961,43.4601,2022,7,27,208,2022-07-27,28.27,30.69,26.12,2.31,1.88,73.31,22.93,413.37,14.93,154,14.7735275292482
"Osimo 2022",13.4961,43.4601,2022,7,28,209,2022-07-28,27.83,29.76,25.39,0.35,1.9,65.44,20.62,405.49,25.56,155,14.7392675604795
"Osimo 2022",13.4961,43.4601,2022,7,29,210,2022-07-29,28.5,30.23,26.32,1.08,1.98,65.19,21.3,409.9,23.11,156,14.7043601515196
"Osimo 2022",13.4961,43.4601,2022,7,30,211,2022-07-30,26.64,28.05,25.46,4.55,4.29,70.56,20.82,404.85,21.88,157,14.6688247017875
"Osimo 2022",13.4961,43.4601,2022,7,31,212,2022-07-31,27.48,29.76,25.17,0,2.43,53.31,16.9,375.25,26.17,158,14.6326804235461
"Osimo 2022",13.4961,43.4601,2022,8,1,213,2022-08-01,28.32,30.45,25.65,0.01,1.2,52.56,17.58,381.98,26.24,159,14.5959463174848
"Osimo 2022",13.4961,43.4601,2022,8,2,214,2022-08-02,27.9,30.23,25.95,0.07,1.97,63.38,20.13,398.4,21.11,160,14.5586411501415
"Osimo 2022",13.4961,43.4601,2022,8,3,215,2022-08-03,27.97,30.37,25,0.08,2.55,61.88,19.42,389.48,24.54,161,14.5207834331532
"Osimo 2022",13.4961,43.4601,2022,8,4,216,2022-08-04,28.84,31.32,25.34,0.04,1.88,59.88,19.99,385.7,26.13,162,14.4823914043107
"Osimo 2022",13.4961,43.4601,2022,8,5,217,2022-08-05,29.09,31.48,26.58,0,1.78,53.75,18.69,388.4,24.58,163,14.4434830103873
"Osimo 2022",13.4961,43.4601,2022,8,6,218,2022-08-06,29.49,32.05,26.07,0.04,3.61,59.69,20.62,395.11,23.06,164,14.4040758917048
"Osimo 2022",13.4961,43.4601,2022,8,7,219,2022-08-07,28.12,29.61,26.79,1.53,4.37,63.5,20.44,401.07,20.76,165,14.3641873683938
"Osimo 2022",13.4961,43.4601,2022,8,8,220,2022-08-08,27.52,29.51,26.12,7.74,3.54,68.94,21.14,409.37,17.8,166,14.3238344283009
"Osimo 2022",13.4961,43.4601,2022,8,9,221,2022-08-09,26.08,26.77,25.18,1.72,4.05,67.44,19.57,391.57,21.99,167,14.2830337164897
"Osimo 2022",13.4961,43.4601,2022,8,10,222,2022-08-10,27.06,28.4,25.68,0.05,4.69,62.19,19.11,388.14,23.79,168,14.2418015262812
"Osimo 2022",13.4961,43.4601,2022,8,11,223,2022-08-11,27.08,28.91,25.44,0.02,3.9,52.5,16.35,380.58,22.84,169,14.2001537917736
"Osimo 2022",13.4961,43.4601,2022,8,12,224,2022-08-12,26.52,28.62,24.43,0.16,3.38,54.31,16.3,387.03,17.46,170,14.1581060817818
"Osimo 2022",13.4961,43.4601,2022,8,13,225,2022-08-13,25.01,26.65,23.79,1.75,3.99,59.44,16.51,383.86,17.85,171,14.1156735951339
"Osimo 2022",13.4961,43.4601,2022,8,14,226,2022-08-14,25.85,28.3,23.07,0.02,3.41,58,16.79,370.05,24.36,172,14.0728711572606
